shot_number,lat_lowestmode,lon_lowestmode,sensitivity,quality_flag,rh,max_rh
19640100100108641,-13.7156132284866,-44.13176033037746,0.930854082107544,1,"[-4.53000021 -4.1500001  -3.8499999  -3.58999991 -3.36999989 -3.18000007
 -3.02999997 -2.88000011 -2.73000002 -2.61999989 -2.5        -2.3900001
 -2.27999997 -2.17000008 -2.08999991 -1.98000002 -1.90999997 -1.83000004
 -1.72000003 -1.63999999 -1.57000005 -1.49000001 -1.41999996 -1.38
 -1.30999994 -1.23000002 -1.15999997 -1.08000004 -1.03999996 -0.97000003
 -0.88999999 -0.86000001 -0.77999997 -0.74000001 -0.67000002 -0.63
 -0.56       -0.51999998 -0.44       -0.41       -0.33000001 -0.28999999
 -0.22       -0.18000001 -0.11       -0.07        0.          0.03
  0.11        0.14        0.22        0.25999999  0.33000001  0.37
  0.44        0.47999999  0.56        0.58999997  0.67000002  0.70999998
  0.77999997  0.81999999  0.88999999  0.97000003  1.00999999  1.08000004
  1.15999997  1.19000006  1.26999998  1.34000003  1.41999996  1.49000001
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.94000006
  2.01999998  2.13000011  2.20000005  2.31999993  2.3900001   2.5
  2.61999989  2.73000002  2.83999991  2.99000001  3.1400001   3.28999996
  3.44000006  3.58999991  3.77999997  4.          4.23000002  4.48999977
  4.75        5.09000015  5.46000004  5.94999981  6.65999985]",6.659999847412109
19640100300108642,-13.715199611259319,-44.13144400185262,0.948867678642273,1,"[-4.71000004 -4.30000019 -3.97000003 -3.67000008 -3.48000002 -3.25
 -3.0999999  -2.95000005 -2.79999995 -2.69000006 -2.57999992 -2.47000003
 -2.3900001  -2.27999997 -2.20000005 -2.08999991 -2.01999998 -1.94000006
 -1.87       -1.78999996 -1.72000003 -1.63999999 -1.61000001 -1.52999997
 -1.46000004 -1.41999996 -1.34000003 -1.26999998 -1.23000002 -1.15999997
 -1.12       -1.03999996 -1.00999999 -0.97000003 -0.88999999 -0.86000001
 -0.77999997 -0.74000001 -0.70999998 -0.63       -0.58999997 -0.56
 -0.47999999 -0.44       -0.41       -0.37       -0.28999999 -0.25999999
 -0.22       -0.14       -0.11       -0.07       -0.03        0.03
  0.07        0.11        0.14        0.22        0.25999999  0.28999999
  0.33000001  0.41        0.44        0.47999999  0.56        0.58999997
  0.63        0.70999998  0.74000001  0.81999999  0.86000001  0.88999999
  0.97000003  1.00999999  1.08000004  1.12        1.19000006  1.26999998
  1.30999994  1.38        1.46000004  1.52999997  1.61000001  1.63999999
  1.75999999  1.83000004  1.90999997  1.98000002  2.08999991  2.17000008
  2.27999997  2.3900001   2.53999996  2.6500001   2.83999991  3.02999997
  3.22000003  3.48000002  3.81999993  4.30000019  5.09000015]",5.090000152587891
19640100500108643,-13.714785956007738,-44.13112768804043,0.9337059855461121,1,"[-4.48999977 -4.07999992 -3.74000001 -3.48000002 -3.25       -3.06999993
 -2.92000008 -2.76999998 -2.6500001  -2.5        -2.43000007 -2.31999993
 -2.20000005 -2.13000011 -2.01999998 -1.94000006 -1.87       -1.78999996
 -1.72000003 -1.63999999 -1.57000005 -1.52999997 -1.46000004 -1.38
 -1.34000003 -1.26999998 -1.23000002 -1.15999997 -1.12       -1.03999996
 -1.00999999 -0.93000001 -0.88999999 -0.81999999 -0.77999997 -0.74000001
 -0.67000002 -0.63       -0.58999997 -0.56       -0.47999999 -0.44
 -0.41       -0.33000001 -0.28999999 -0.25999999 -0.22       -0.14
 -0.11       -0.07       -0.03        0.          0.07        0.11
  0.14        0.18000001  0.25999999  0.28999999  0.33000001  0.37
  0.44        0.47999999  0.51999998  0.58999997  0.63        0.67000002
  0.74000001  0.77999997  0.81999999  0.88999999  0.93000001  1.00999999
  1.03999996  1.12        1.15999997  1.23000002  1.26999998  1.34000003
  1.41999996  1.49000001  1.52999997  1.61000001  1.67999995  1.75999999
  1.83000004  1.94000006  2.01999998  2.08999991  2.20000005  2.31999993
  2.43000007  2.53999996  2.69000006  2.83999991  3.02999997  3.22000003
  3.44000006  3.74000001  4.1500001   4.71000004  5.57999992]",5.579999923706055
19640100700108644,-13.714372287879009,-44.130811395104686,0.9368425011634827,1,"[-4.5999999  -4.1500001  -3.77999997 -3.48000002 -3.22000003 -2.99000001
 -2.79999995 -2.61999989 -2.47000003 -2.31999993 -2.20000005 -2.05999994
 -1.94000006 -1.83000004 -1.72000003 -1.63999999 -1.52999997 -1.46000004
 -1.34000003 -1.26999998 -1.19000006 -1.08000004 -1.00999999 -0.93000001
 -0.86000001 -0.77999997 -0.70999998 -0.63       -0.56       -0.47999999
 -0.41       -0.33000001 -0.25999999 -0.18000001 -0.14       -0.07
  0.          0.07        0.14        0.22        0.28999999  0.37
  0.44        0.51999998  0.58999997  0.67000002  0.70999998  0.81999999
  0.88999999  0.97000003  1.03999996  1.12        1.19000006  1.26999998
  1.34000003  1.41999996  1.52999997  1.61000001  1.67999995  1.75999999
  1.87        1.94000006  2.01999998  2.13000011  2.20000005  2.31999993
  2.3900001   2.47000003  2.57999992  2.6500001   2.76999998  2.83999991
  2.95000005  3.02999997  3.1400001   3.22000003  3.32999992  3.4000001
  3.51999998  3.63000011  3.70000005  3.81999993  3.93000007  4.03999996
  4.1500001   4.26000023  4.38000011  4.48999977  4.63999987  4.75
  4.9000001   5.05000019  5.19999981  5.3499999   5.53999996  5.76000023
  5.98999977  6.25        6.59000015  7.03999996  7.78999996]",7.789999961853027
19640100900108645,-13.713958551021609,-44.13049511527731,0.9438318014144897,1,"[-4.44999981 -4.         -3.67000008 -3.4000001  -3.18000007 -2.99000001
 -2.83999991 -2.69000006 -2.57999992 -2.43000007 -2.31999993 -2.24000001
 -2.13000011 -2.05999994 -1.98000002 -1.90999997 -1.83000004 -1.75999999
 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996 -1.38
 -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.03999996
 -1.00999999 -0.97000003 -0.88999999 -0.86000001 -0.81999999 -0.77999997
 -0.70999998 -0.67000002 -0.63       -0.58999997 -0.56       -0.51999998
 -0.44       -0.41       -0.37       -0.33000001 -0.28999999 -0.25999999
 -0.22       -0.18000001 -0.14       -0.11       -0.07        0.
  0.03        0.07        0.11        0.14        0.18000001  0.22
  0.25999999  0.28999999  0.33000001  0.41        0.44        0.47999999
  0.51999998  0.56        0.58999997  0.63        0.70999998  0.74000001
  0.77999997  0.81999999  0.88999999  0.93000001  0.97000003  1.03999996
  1.08000004  1.12        1.19000006  1.23000002  1.30999994  1.34000003
  1.41999996  1.49000001  1.52999997  1.61000001  1.67999995  1.75999999
  1.83000004  1.94000006  2.01999998  2.13000011  2.24000001  2.3900001
  2.53999996  2.69000006  2.95000005  3.25        3.97000003]",3.9700000286102295
19640101100108646,-13.713544855835785,-44.13017886658259,0.9447506070137024,1,"[-4.71000004 -4.23000002 -3.8499999  -3.54999995 -3.32999992 -3.0999999
 -2.95000005 -2.79999995 -2.6500001  -2.53999996 -2.43000007 -2.31999993
 -2.20000005 -2.13000011 -2.05999994 -1.94000006 -1.87       -1.78999996
 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996
 -1.38       -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004
 -1.03999996 -1.00999999 -0.97000003 -0.88999999 -0.86000001 -0.81999999
 -0.77999997 -0.70999998 -0.67000002 -0.63       -0.58999997 -0.56
 -0.47999999 -0.44       -0.41       -0.37       -0.33000001 -0.28999999
 -0.25999999 -0.22       -0.18000001 -0.11       -0.07       -0.03
  0.          0.03        0.07        0.11        0.14        0.18000001
  0.22        0.28999999  0.33000001  0.37        0.41        0.44
  0.47999999  0.51999998  0.58999997  0.63        0.67000002  0.70999998
  0.74000001  0.81999999  0.86000001  0.88999999  0.97000003  1.00999999
  1.03999996  1.12        1.15999997  1.23000002  1.26999998  1.34000003
  1.38        1.46000004  1.52999997  1.61000001  1.67999995  1.75999999
  1.83000004  1.90999997  2.01999998  2.08999991  2.20000005  2.3499999
  2.47000003  2.6500001   2.88000011  3.18000007  3.8499999 ]",3.8499999046325684
19640101300108647,-13.713131116046869,-44.12986263406505,0.944001317024231,1,"[-4.63999987 -4.19000006 -3.8900001  -3.58999991 -3.36999989 -3.18000007
 -3.02999997 -2.88000011 -2.73000002 -2.61999989 -2.5        -2.3900001
 -2.27999997 -2.20000005 -2.08999991 -2.01999998 -1.94000006 -1.87
 -1.78999996 -1.72000003 -1.67999995 -1.61000001 -1.52999997 -1.49000001
 -1.41999996 -1.38       -1.30999994 -1.26999998 -1.19000006 -1.15999997
 -1.12       -1.03999996 -1.00999999 -0.97000003 -0.93000001 -0.86000001
 -0.81999999 -0.77999997 -0.74000001 -0.70999998 -0.63       -0.58999997
 -0.56       -0.51999998 -0.47999999 -0.44       -0.41       -0.37
 -0.33000001 -0.28999999 -0.22       -0.18000001 -0.14       -0.11
 -0.07       -0.03        0.          0.03        0.07        0.11
  0.14        0.18000001  0.22        0.25999999  0.28999999  0.37
  0.41        0.44        0.47999999  0.51999998  0.56        0.58999997
  0.63        0.70999998  0.74000001  0.77999997  0.81999999  0.86000001
  0.93000001  0.97000003  1.00999999  1.08000004  1.12        1.19000006
  1.23000002  1.30999994  1.34000003  1.41999996  1.49000001  1.57000005
  1.63999999  1.72000003  1.78999996  1.90999997  2.01999998  2.13000011
  2.24000001  2.43000007  2.61999989  2.92000008  3.54999995]",3.549999952316284
19640101500108648,-13.71271736220859,-44.12954642012677,0.9456080198287964,1,"[-4.71000004 -4.23000002 -3.8499999  -3.54999995 -3.28999996 -3.0999999
 -2.92000008 -2.76999998 -2.61999989 -2.5        -2.3900001  -2.27999997
 -2.17000008 -2.08999991 -1.98000002 -1.90999997 -1.83000004 -1.75999999
 -1.67999995 -1.63999999 -1.57000005 -1.49000001 -1.46000004 -1.38
 -1.34000003 -1.26999998 -1.23000002 -1.15999997 -1.12       -1.08000004
 -1.00999999 -0.97000003 -0.93000001 -0.88999999 -0.81999999 -0.77999997
 -0.74000001 -0.70999998 -0.67000002 -0.63       -0.58999997 -0.56
 -0.47999999 -0.44       -0.41       -0.37       -0.33000001 -0.28999999
 -0.25999999 -0.22       -0.18000001 -0.14       -0.11       -0.07
 -0.03        0.          0.03        0.07        0.11        0.14
  0.18000001  0.22        0.25999999  0.28999999  0.33000001  0.37
  0.41        0.44        0.47999999  0.56        0.58999997  0.63
  0.67000002  0.70999998  0.74000001  0.77999997  0.86000001  0.88999999
  0.93000001  0.97000003  1.03999996  1.08000004  1.15999997  1.19000006
  1.26999998  1.30999994  1.38        1.41999996  1.49000001  1.57000005
  1.63999999  1.72000003  1.83000004  1.90999997  2.01999998  2.13000011
  2.27999997  2.43000007  2.6500001   2.95000005  3.58999991]",3.5899999141693115
19640203600109234,-13.748301571195665,-44.15004268657145,0.9557177424430847,1,"[-5.01000023 -4.44999981 -4.03999996 -3.74000001 -3.51999998 -3.28999996
 -3.0999999  -2.95000005 -2.79999995 -2.69000006 -2.53999996 -2.43000007
 -2.3499999  -2.24000001 -2.13000011 -2.04999995 -1.98000002 -1.90999997
 -1.83000004 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.49000001
 -1.41999996 -1.38       -1.30999994 -1.26999998 -1.19000006 -1.15999997
 -1.08000004 -1.03999996 -1.00999999 -0.93000001 -0.88999999 -0.86000001
 -0.77999997 -0.74000001 -0.70999998 -0.67000002 -0.58999997 -0.56
 -0.51999998 -0.47999999 -0.44       -0.41       -0.33000001 -0.28999999
 -0.25999999 -0.22       -0.18000001 -0.14       -0.11       -0.07
  0.          0.03        0.07        0.11        0.14        0.18000001
  0.22        0.25999999  0.33000001  0.37        0.41        0.44
  0.47999999  0.51999998  0.58999997  0.63        0.67000002  0.70999998
  0.77999997  0.81999999  0.86000001  0.88999999  0.97000003  1.00999999
  1.08000004  1.12        1.19000006  1.23000002  1.30999994  1.34000003
  1.41999996  1.49000001  1.52999997  1.61000001  1.67999995  1.75999999
  1.87        1.94000006  2.04999995  2.13000011  2.27999997  2.3900001
  2.53999996  2.73000002  2.95000005  3.28999996  4.03999996]",4.039999961853027
19640203800109235,-13.747888537384222,-44.149725954319145,0.9542173743247986,1,"[-4.63999987 -4.11000013 -3.74000001 -3.44000006 -3.22000003 -3.02999997
 -2.88000011 -2.73000002 -2.61999989 -2.5        -2.3900001  -2.27999997
 -2.20000005 -2.13000011 -2.01999998 -1.94000006 -1.87       -1.78999996
 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996
 -1.38       -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004
 -1.03999996 -0.97000003 -0.93000001 -0.88999999 -0.86000001 -0.77999997
 -0.74000001 -0.70999998 -0.63       -0.58999997 -0.56       -0.51999998
 -0.47999999 -0.41       -0.37       -0.33000001 -0.28999999 -0.25999999
 -0.18000001 -0.14       -0.11       -0.07       -0.03        0.03
  0.07        0.11        0.14        0.18000001  0.22        0.28999999
  0.33000001  0.37        0.41        0.47999999  0.51999998  0.56
  0.58999997  0.63        0.70999998  0.74000001  0.77999997  0.86000001
  0.88999999  0.93000001  1.00999999  1.03999996  1.12        1.15999997
  1.23000002  1.26999998  1.34000003  1.38        1.46000004  1.52999997
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.94000006
  2.04999995  2.13000011  2.24000001  2.3499999   2.47000003  2.61999989
  2.76999998  2.99000001  3.25        3.63000011  4.44999981]",4.449999809265137
19640204000109236,-13.747475263213268,-44.149409174556865,0.9623380303382874,1,"[-4.55999994 -4.03999996 -3.67000008 -3.4000001  -3.18000007 -2.99000001
 -2.79999995 -2.69000006 -2.53999996 -2.43000007 -2.31999993 -2.24000001
 -2.13000011 -2.04999995 -1.98000002 -1.87       -1.78999996 -1.75999999
 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996 -1.34000003
 -1.30999994 -1.23000002 -1.19000006 -1.15999997 -1.08000004 -1.03999996
 -0.97000003 -0.93000001 -0.88999999 -0.86000001 -0.77999997 -0.74000001
 -0.70999998 -0.67000002 -0.58999997 -0.56       -0.51999998 -0.47999999
 -0.44       -0.41       -0.33000001 -0.28999999 -0.25999999 -0.22
 -0.18000001 -0.14       -0.11       -0.03        0.          0.03
  0.07        0.11        0.14        0.18000001  0.25999999  0.28999999
  0.33000001  0.37        0.41        0.44        0.51999998  0.56
  0.58999997  0.63        0.70999998  0.74000001  0.77999997  0.81999999
  0.88999999  0.93000001  0.97000003  1.03999996  1.08000004  1.15999997
  1.19000006  1.26999998  1.30999994  1.38        1.46000004  1.49000001
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.94000006
  2.04999995  2.17000008  2.24000001  2.3499999   2.5         2.6500001
  2.79999995  3.02999997  3.28999996  3.67000008  4.48999977]",4.489999771118164
19640204200109237,-13.747061404729392,-44.14909224780192,0.9494191408157349,1,"[-5.30999994 -4.82999992 -4.44999981 -4.1500001  -3.8900001  -3.67000008
 -3.48000002 -3.28999996 -3.1400001  -2.99000001 -2.83999991 -2.73000002
 -2.57999992 -2.5        -2.3900001  -2.27999997 -2.20000005 -2.08999991
 -2.01999998 -1.94000006 -1.87       -1.78999996 -1.72000003 -1.63999999
 -1.57000005 -1.49000001 -1.46000004 -1.38       -1.30999994 -1.26999998
 -1.19000006 -1.15999997 -1.08000004 -1.03999996 -0.97000003 -0.93000001
 -0.86000001 -0.81999999 -0.77999997 -0.70999998 -0.67000002 -0.63
 -0.56       -0.51999998 -0.47999999 -0.41       -0.37       -0.33000001
 -0.25999999 -0.22       -0.18000001 -0.14       -0.07       -0.03
  0.          0.07        0.11        0.14        0.18000001  0.25999999
  0.28999999  0.33000001  0.41        0.44        0.47999999  0.56
  0.58999997  0.63        0.70999998  0.74000001  0.77999997  0.86000001
  0.88999999  0.97000003  1.00999999  1.08000004  1.12        1.19000006
  1.26999998  1.30999994  1.38        1.46000004  1.52999997  1.61000001
  1.67999995  1.75999999  1.83000004  1.90999997  2.01999998  2.13000011
  2.20000005  2.31999993  2.47000003  2.61999989  2.76999998  2.95000005
  3.18000007  3.44000006  3.81999993  4.34000015  5.23999977]",5.239999771118164
19640204400109238,-13.746647825399291,-44.14877544070901,0.9497372508049011,1,"[-4.67999983 -4.19000006 -3.81999993 -3.51999998 -3.28999996 -3.0999999
 -2.95000005 -2.79999995 -2.6500001  -2.53999996 -2.43000007 -2.31999993
 -2.24000001 -2.13000011 -2.04999995 -1.98000002 -1.87       -1.78999996
 -1.75999999 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996
 -1.34000003 -1.30999994 -1.23000002 -1.19000006 -1.12       -1.08000004
 -1.00999999 -0.97000003 -0.93000001 -0.86000001 -0.81999999 -0.77999997
 -0.70999998 -0.67000002 -0.63       -0.58999997 -0.51999998 -0.47999999
 -0.44       -0.41       -0.33000001 -0.28999999 -0.25999999 -0.22
 -0.18000001 -0.11       -0.07       -0.03        0.          0.03
  0.11        0.14        0.18000001  0.22        0.28999999  0.33000001
  0.37        0.41        0.44        0.51999998  0.56        0.58999997
  0.67000002  0.70999998  0.74000001  0.77999997  0.86000001  0.88999999
  0.97000003  1.00999999  1.03999996  1.12        1.15999997  1.23000002
  1.30999994  1.34000003  1.41999996  1.49000001  1.52999997  1.61000001
  1.67999995  1.75999999  1.83000004  1.90999997  1.98000002  2.08999991
  2.17000008  2.27999997  2.3900001   2.5         2.6500001   2.79999995
  2.95000005  3.18000007  3.44000006  3.81999993  4.55999994]",4.559999942779541
19640204600109239,-13.746234374249498,-44.14845871185065,0.9609744548797607,1,"[-5.98999977 -5.38999987 -4.9000001  -4.48999977 -4.19000006 -3.93000007
 -3.70000005 -3.48000002 -3.32999992 -3.1400001  -2.99000001 -2.88000011
 -2.73000002 -2.61999989 -2.5        -2.43000007 -2.31999993 -2.24000001
 -2.13000011 -2.04999995 -1.98000002 -1.90999997 -1.83000004 -1.75999999
 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996 -1.34000003
 -1.30999994 -1.23000002 -1.19000006 -1.12       -1.08000004 -1.00999999
 -0.97000003 -0.88999999 -0.86000001 -0.81999999 -0.74000001 -0.70999998
 -0.67000002 -0.58999997 -0.56       -0.51999998 -0.44       -0.41
 -0.37       -0.33000001 -0.25999999 -0.22       -0.18000001 -0.14
 -0.07       -0.03        0.          0.03        0.11        0.14
  0.18000001  0.22        0.28999999  0.33000001  0.37        0.41
  0.47999999  0.51999998  0.56        0.63        0.67000002  0.70999998
  0.77999997  0.81999999  0.88999999  0.93000001  0.97000003  1.03999996
  1.12        1.15999997  1.23000002  1.26999998  1.34000003  1.41999996
  1.49000001  1.57000005  1.63999999  1.72000003  1.78999996  1.87
  1.98000002  2.04999995  2.17000008  2.27999997  2.43000007  2.53999996
  2.73000002  2.92000008  3.18000007  3.54999995  4.34000015]",4.340000152587891
19640204800109240,-13.745820524553237,-44.148141906033224,0.9506590962409973,1,"[-5.15999985 -4.63999987 -4.30000019 -4.         -3.74000001 -3.54999995
 -3.36999989 -3.22000003 -3.06999993 -2.95000005 -2.79999995 -2.69000006
 -2.57999992 -2.5        -2.3900001  -2.31999993 -2.20000005 -2.13000011
 -2.04999995 -1.98000002 -1.90999997 -1.83000004 -1.75999999 -1.67999995
 -1.63999999 -1.57000005 -1.49000001 -1.46000004 -1.38       -1.30999994
 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.03999996 -0.97000003
 -0.93000001 -0.88999999 -0.81999999 -0.77999997 -0.70999998 -0.67000002
 -0.63       -0.56       -0.51999998 -0.47999999 -0.44       -0.37
 -0.33000001 -0.28999999 -0.22       -0.18000001 -0.14       -0.11
 -0.03        0.          0.03        0.07        0.14        0.18000001
  0.22        0.28999999  0.33000001  0.37        0.41        0.47999999
  0.51999998  0.56        0.63        0.67000002  0.74000001  0.77999997
  0.81999999  0.88999999  0.93000001  1.00999999  1.03999996  1.12
  1.15999997  1.23000002  1.30999994  1.34000003  1.41999996  1.49000001
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.98000002
  2.08999991  2.17000008  2.27999997  2.43000007  2.53999996  2.69000006
  2.88000011  3.0999999   3.36999989  3.77999997  4.55999994]",4.559999942779541
19640205000109241,-13.745408079327015,-44.14782557550442,0.9617512226104736,1,"[-5.19999981 -4.63999987 -4.26000023 -3.93000007 -3.67000008 -3.48000002
 -3.28999996 -3.0999999  -2.95000005 -2.79999995 -2.69000006 -2.57999992
 -2.47000003 -2.3499999  -2.27999997 -2.17000008 -2.08999991 -2.01999998
 -1.94000006 -1.87       -1.78999996 -1.72000003 -1.63999999 -1.57000005
 -1.52999997 -1.46000004 -1.38       -1.34000003 -1.26999998 -1.23000002
 -1.15999997 -1.12       -1.03999996 -1.00999999 -0.97000003 -0.88999999
 -0.86000001 -0.81999999 -0.74000001 -0.70999998 -0.67000002 -0.58999997
 -0.56       -0.51999998 -0.47999999 -0.41       -0.37       -0.33000001
 -0.28999999 -0.22       -0.18000001 -0.14       -0.11       -0.03
  0.          0.03        0.07        0.11        0.18000001  0.22
  0.25999999  0.28999999  0.37        0.41        0.44        0.47999999
  0.56        0.58999997  0.63        0.70999998  0.74000001  0.77999997
  0.86000001  0.88999999  0.93000001  1.00999999  1.03999996  1.12
  1.15999997  1.23000002  1.30999994  1.34000003  1.41999996  1.49000001
  1.57000005  1.61000001  1.67999995  1.75999999  1.87        1.94000006
  2.01999998  2.13000011  2.24000001  2.3499999   2.47000003  2.61999989
  2.79999995  2.99000001  3.25        3.58999991  4.38000011]",4.380000114440918
19640205200109242,-13.744995247643356,-44.14750918024796,0.946551501750946,1,"[-4.55999994 -4.07999992 -3.74000001 -3.44000006 -3.25       -3.06999993
 -2.88000011 -2.73000002 -2.61999989 -2.5        -2.3900001  -2.27999997
 -2.20000005 -2.08999991 -2.01999998 -1.94000006 -1.87       -1.78999996
 -1.72000003 -1.67999995 -1.61000001 -1.52999997 -1.49000001 -1.41999996
 -1.38       -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004
 -1.03999996 -1.00999999 -0.97000003 -0.88999999 -0.86000001 -0.81999999
 -0.77999997 -0.70999998 -0.67000002 -0.63       -0.58999997 -0.56
 -0.51999998 -0.44       -0.41       -0.37       -0.33000001 -0.28999999
 -0.25999999 -0.22       -0.18000001 -0.14       -0.11       -0.07
  0.          0.03        0.07        0.11        0.14        0.18000001
  0.22        0.25999999  0.28999999  0.33000001  0.41        0.44
  0.47999999  0.51999998  0.56        0.58999997  0.63        0.70999998
  0.74000001  0.77999997  0.81999999  0.88999999  0.93000001  0.97000003
  1.03999996  1.08000004  1.12        1.19000006  1.23000002  1.30999994
  1.34000003  1.41999996  1.49000001  1.57000005  1.63999999  1.72000003
  1.78999996  1.87        1.94000006  2.04999995  2.17000008  2.27999997
  2.43000007  2.61999989  2.83999991  3.1400001   3.8499999 ]",3.8499999046325684
19640205400109243,-13.744581844224982,-44.14719266884414,0.9522961974143982,1,"[-5.80000019 -5.19999981 -4.75       -4.38000011 -4.07999992 -3.81999993
 -3.58999991 -3.4000001  -3.25       -3.0999999  -2.95000005 -2.83999991
 -2.73000002 -2.61999989 -2.5        -2.43000007 -2.31999993 -2.24000001
 -2.17000008 -2.04999995 -1.98000002 -1.90999997 -1.83000004 -1.75999999
 -1.72000003 -1.63999999 -1.57000005 -1.49000001 -1.46000004 -1.38
 -1.30999994 -1.26999998 -1.19000006 -1.15999997 -1.08000004 -1.03999996
 -0.97000003 -0.93000001 -0.86000001 -0.81999999 -0.77999997 -0.70999998
 -0.67000002 -0.58999997 -0.56       -0.51999998 -0.44       -0.41
 -0.37       -0.33000001 -0.25999999 -0.22       -0.18000001 -0.11
 -0.07       -0.03        0.03        0.07        0.11        0.14
  0.22        0.25999999  0.28999999  0.37        0.41        0.44
  0.51999998  0.56        0.58999997  0.67000002  0.70999998  0.77999997
  0.81999999  0.86000001  0.93000001  0.97000003  1.03999996  1.12
  1.15999997  1.23000002  1.26999998  1.34000003  1.41999996  1.49000001
  1.57000005  1.63999999  1.72000003  1.78999996  1.87        1.98000002
  2.04999995  2.17000008  2.27999997  2.3900001   2.53999996  2.69000006
  2.83999991  3.06999993  3.32999992  3.74000001  4.55999994]",4.559999942779541
19640205600109244,-13.744168201710945,-44.14687614674574,0.9432976841926575,1,"[-4.44999981 -3.96000004 -3.63000011 -3.32999992 -3.1400001  -2.95000005
 -2.79999995 -2.6500001  -2.53999996 -2.43000007 -2.31999993 -2.20000005
 -2.13000011 -2.01999998 -1.94000006 -1.87       -1.78999996 -1.72000003
 -1.63999999 -1.57000005 -1.52999997 -1.46000004 -1.38       -1.34000003
 -1.26999998 -1.23000002 -1.15999997 -1.12       -1.03999996 -1.00999999
 -0.97000003 -0.88999999 -0.86000001 -0.77999997 -0.74000001 -0.70999998
 -0.67000002 -0.58999997 -0.56       -0.51999998 -0.44       -0.41
 -0.37       -0.33000001 -0.28999999 -0.22       -0.18000001 -0.14
 -0.11       -0.03        0.          0.03        0.07        0.11
  0.18000001  0.22        0.25999999  0.28999999  0.37        0.41
  0.44        0.47999999  0.56        0.58999997  0.63        0.67000002
  0.74000001  0.77999997  0.86000001  0.88999999  0.93000001  1.00999999
  1.03999996  1.12        1.15999997  1.23000002  1.26999998  1.34000003
  1.38        1.46000004  1.52999997  1.61000001  1.63999999  1.72000003
  1.78999996  1.87        1.94000006  2.04999995  2.13000011  2.20000005
  2.31999993  2.43000007  2.53999996  2.6500001   2.79999995  2.95000005
  3.1400001   3.32999992  3.63000011  4.          4.75      ]",4.75
19640205800109245,-13.743754520123002,-44.14655967893586,0.9507155418395996,1,"[-5.15999985 -4.63999987 -4.23000002 -3.8900001  -3.63000011 -3.4000001
 -3.22000003 -3.02999997 -2.88000011 -2.76999998 -2.61999989 -2.5
 -2.3900001  -2.31999993 -2.20000005 -2.13000011 -2.01999998 -1.94000006
 -1.87       -1.78999996 -1.72000003 -1.63999999 -1.61000001 -1.52999997
 -1.46000004 -1.41999996 -1.34000003 -1.26999998 -1.23000002 -1.15999997
 -1.12       -1.03999996 -1.00999999 -0.97000003 -0.88999999 -0.86000001
 -0.77999997 -0.74000001 -0.70999998 -0.67000002 -0.58999997 -0.56
 -0.51999998 -0.44       -0.41       -0.37       -0.33000001 -0.25999999
 -0.22       -0.18000001 -0.14       -0.07       -0.03        0.
  0.03        0.07        0.14        0.18000001  0.22        0.25999999
  0.33000001  0.37        0.41        0.44        0.51999998  0.56
  0.58999997  0.67000002  0.70999998  0.74000001  0.81999999  0.86000001
  0.88999999  0.97000003  1.00999999  1.08000004  1.12        1.19000006
  1.23000002  1.30999994  1.38        1.46000004  1.49000001  1.57000005
  1.63999999  1.72000003  1.78999996  1.87        1.98000002  2.04999995
  2.17000008  2.27999997  2.3900001   2.5         2.6500001   2.79999995
  2.99000001  3.22000003  3.51999998  3.93000007  4.71000004]",4.710000038146973
